latitude,longitude
37.7526,-122.5076
37.7528,-122.5055
37.7447,-122.4779
37.7635,-122.4641
37.7612,-122.4912
37.7633,-122.4816
37.7636,-122.4777
37.7543,-122.4839
37.7548,-122.5084
37.7643,-122.5007
37.7604,-122.5054
37.7606,-122.5056
37.7636,-122.4642
37.7634,-122.4663
37.7426,-122.4735
37.7427,-122.4874
37.7447,-122.4779
37.7641,-122.4674
37.7608,-122.4988
37.753,-122.5071
37.7558,-122.4778
37.7615,-122.4726
37.7606,-122.5093
37.7487,-122.473
37.7624,-122.4824
37.7442,-122.4781
37.7641,-122.4707
37.764,-122.4706
37.7603,-122.509
37.7635,-122.478
37.7635,-122.4771
37.7641,-122.4643
37.7448,-122.4775
37.7642,-122.4674
37.759,-122.4649
37.7642,-122.4674
37.7642,-122.4674
37.7643,-122.501
37.7636,-122.4641
37.7458,-122.4958
37.7603,-122.509
37.76,-122.4748
37.7424,-122.4902
37.7634,-122.4797
37.7623,-122.5062
37.7626,-122.4979
37.7539,-122.4884
37.744,-122.4984
37.7646,-122.4891
37.7636,-122.4641
37.7425,-122.4902
37.7541,-122.4774
37.7636,-122.4641
37.7643,-122.4674
37.7448,-122.4692
37.7637,-122.4756
37.7635,-122.4641
37.7635,-122.4641
37.7566,-122.5089
37.7534,-122.4978
37.7605,-122.5044
37.7517,-122.5089
37.7604,-122.4663
37.7458,-122.4957
37.7604,-122.5083
37.764,-122.4706
37.7633,-122.4814
37.7557,-122.4776
37.7541,-122.4813
37.758,-122.4939
37.7603,-122.5049
37.7642,-122.4707
37.7641,-122.4658
37.7431,-122.4774
37.7436,-122.5071
37.7635,-122.4641
37.7627,-122.4673
37.7642,-122.4706
37.7631,-122.4662
37.7636,-122.4789
37.7636,-122.4777
37.7636,-122.4777
37.7534,-122.4971
37.7534,-122.4977
37.7519,-122.4893
37.7636,-122.4797
37.7558,-122.4776
37.7637,-122.4642
37.7633,-122.4814
37.7636,-122.4641
37.7539,-122.4824
37.7565,-122.5084
37.7642,-122.4674
37.7642,-122.4674
37.7642,-122.4674
37.7504,-122.4795
37.7428,-122.4854
37.7428,-122.4855
37.7642,-122.4674
37.7646,-122.4836
37.7641,-122.4674
37.7425,-122.4903
37.7433,-122.4738
37.7424,-122.4903
37.7636,-122.4786
37.7642,-122.4706
37.7499,-122.4932
37.7606,-122.5039
37.7609,-122.4922
37.7642,-122.4674
37.7584,-122.5089
37.7545,-122.5044
37.7641,-122.4707
37.764,-122.4707
37.7641,-122.4706
37.7606,-122.504
37.7532,-122.4981
37.7635,-122.4641
37.7634,-122.4794
37.764,-122.4707
37.759,-122.4635
37.743,-122.4833
37.7532,-122.4981
37.7626,-122.5071
37.7524,-122.4761
37.7592,-122.4931
37.7429,-122.4831
37.7633,-122.4839
37.7636,-122.5093
37.7523,-122.5001
37.7637,-122.5009
37.7611,-122.4924
37.7496,-122.4924
37.7604,-122.4672
37.7636,-122.4641
37.7637,-122.4776
37.7569,-122.5023
37.7636,-122.4641
37.7605,-122.5082
37.7631,-122.4854
37.7528,-122.5042
37.7572,-122.5091
37.7583,-122.5089
37.7624,-122.5072
37.756,-122.4776
37.756,-122.4776
37.7492,-122.5079
37.764,-122.4707
37.7502,-122.4914
37.7565,-122.5084
37.764,-122.4707
37.764,-122.4707
37.7642,-122.4674
37.7635,-122.4807
37.7642,-122.4674
37.7575,-122.4669
37.7575,-122.4669
37.7642,-122.4674
37.7623,-122.507
37.7624,-122.507
37.7635,-122.4641
37.7603,-122.505
37.7541,-122.4829
37.7641,-122.4707
37.7632,-122.4849
37.7603,-122.505
37.7642,-122.4707
37.7612,-122.4892
37.7643,-122.501
37.7605,-122.5055
37.7636,-122.4641
37.7565,-122.5087
37.756,-122.4778
37.7624,-122.4996
37.7547,-122.5092
37.7514,-122.4978
37.7622,-122.4658
37.7536,-122.4991
37.7633,-122.4816
37.7635,-122.4801
37.7523,-122.4761
37.7638,-122.4761
37.7478,-122.4955
37.7425,-122.4904
37.7638,-122.4674
37.7625,-122.4663
37.7636,-122.4641
37.7635,-122.4801
37.7623,-122.5067
37.7584,-122.5089
37.7635,-122.4801
37.753,-122.5049
37.7642,-122.4673
37.7448,-122.4811
37.7604,-122.5091
37.7599,-122.5091
37.7596,-122.482
37.7643,-122.4674
37.7604,-122.5053
37.7463,-122.5039
37.7642,-122.4673
37.7628,-122.4761
37.7531,-122.5048
37.7624,-122.5062
37.7437,-122.4641
37.7623,-122.5093
37.7623,-122.5093
37.7541,-122.4825
37.7637,-122.4782
37.7601,-122.4974
37.7426,-122.485
37.7642,-122.4674
37.7635,-122.4835
37.7642,-122.4707
37.7552,-122.4992
37.7643,-122.4674
37.7603,-122.4747
37.7572,-122.4668
37.761,-122.4922
37.752,-122.4838
37.7609,-122.4922
37.7475,-122.4793
37.7606,-122.5043
37.7492,-122.508
37.7637,-122.4775
37.7643,-122.4674
37.7644,-122.5006
37.7643,-122.5006
37.7528,-122.5042
37.7528,-122.5042
37.7641,-122.4707
37.7583,-122.5089
37.7625,-122.4662
37.754,-122.4884
37.757,-122.5024
37.7643,-122.4674
37.7567,-122.4649
37.7631,-122.4854
37.7641,-122.4674
37.76,-122.508
37.7642,-122.4674
37.7643,-122.4674
37.7642,-122.4674
37.7618,-122.4727
37.7425,-122.4903
37.744,-122.4996
37.7491,-122.5077
37.7585,-122.5083
37.7635,-122.48
37.7441,-122.4994
37.7606,-122.504
37.7632,-122.4803
37.7606,-122.5038
37.7602,-122.509
37.7556,-122.4719
37.7438,-122.4998
37.7646,-122.4654
37.7568,-122.5023
37.7568,-122.5023
37.7589,-122.509
37.7641,-122.5063
37.7607,-122.5039
37.7464,-122.504
37.7464,-122.504
37.7636,-122.4641
37.748,-122.4878
37.7606,-122.5044
37.764,-122.4668
37.7643,-122.5054
37.7643,-122.5054
37.7642,-122.4674
37.7441,-122.4973
37.7438,-122.4998
37.7462,-122.4878
37.7604,-122.5053
37.7429,-122.482
37.7623,-122.5062
37.7597,-122.4815
37.7625,-122.4825
37.7642,-122.4674
37.7635,-122.4798
37.7528,-122.5042
37.7535,-122.4909
37.7647,-122.4911
37.7642,-122.4674
37.7566,-122.5092
37.7437,-122.4661
37.757,-122.5024
37.761,-122.49
37.7612,-122.4932
37.7529,-122.5084
37.7567,-122.5091
37.7643,-122.4674
37.7608,-122.5037
37.7635,-122.4641
37.7631,-122.4856
37.7641,-122.4674
37.7589,-122.4649
37.7482,-122.4772
37.7586,-122.5079
37.7586,-122.5079
37.7622,-122.5062
37.7569,-122.5088
37.7639,-122.4643
37.7641,-122.4707
37.7561,-122.4737
37.7604,-122.4664
37.7606,-122.5044
37.7632,-122.4839
37.7505,-122.4753
37.7541,-122.4841
37.7426,-122.4907
37.7532,-122.4981
37.7445,-122.4877
37.7589,-122.4639
37.7638,-122.4734
37.7453,-122.5074
37.7622,-122.5062
37.7529,-122.5057
37.7538,-122.4906
37.7499,-122.4998
37.7531,-122.5049
37.7603,-122.509
37.7629,-122.4761
37.7636,-122.4744
37.7636,-122.4744
37.7644,-122.4663
37.7647,-122.4762
37.746,-122.4963
37.7482,-122.4901
37.7549,-122.4637
37.7642,-122.4674
37.7634,-122.4827
37.7564,-122.4637
37.7634,-122.4809
37.7633,-122.4839
37.7636,-122.4641
37.7623,-122.5081
37.7636,-122.4641
37.7429,-122.4845
37.7425,-122.4898
37.7635,-122.4641
37.7534,-122.4978
37.7504,-122.4769
37.7534,-122.4978
37.7636,-122.4641
37.7532,-122.4712
37.7608,-122.506
37.7536,-122.4897
37.7568,-122.5026
37.7526,-122.5085
37.7633,-122.4837
37.7534,-122.5034
37.7612,-122.4896
37.7635,-122.4641
37.7602,-122.4779
37.7622,-122.5068
37.7568,-122.5023
37.7476,-122.5011
37.7532,-122.4981
37.7606,-122.5043
37.7474,-122.5011
37.7608,-122.505
37.7642,-122.4674
37.7633,-122.4813
37.7531,-122.5064
37.7528,-122.5059
37.7627,-122.4944
37.7627,-122.4944
37.7633,-122.4751
37.7617,-122.4747
37.7606,-122.5043
37.7563,-122.4744
37.7635,-122.4789
37.7642,-122.4674
37.7567,-122.5058
37.7567,-122.5058
37.7602,-122.4702
37.7531,-122.5046
37.7643,-122.4673
37.7426,-122.5015
37.7605,-122.5082
37.7607,-122.5029
37.7626,-122.5006
37.7632,-122.4852
37.7637,-122.477
37.7603,-122.5063
37.764,-122.4707
37.7633,-122.4814
37.7584,-122.5089
37.7633,-122.4838
37.7611,-122.4868
37.7646,-122.4836
37.7602,-122.5089
37.7642,-122.4675
37.764,-122.4707
37.7633,-122.4803
37.7622,-122.5062
37.764,-122.4707
37.744,-122.4735
37.7632,-122.4852
37.7536,-122.4893
37.7644,-122.4663
37.756,-122.4776
37.7635,-122.4641
37.7632,-122.4814
37.7545,-122.4915
37.7557,-122.4776
37.7528,-122.5042
37.7527,-122.4797
37.7429,-122.507
37.7641,-122.4706
37.7604,-122.5057
37.7623,-122.5081
37.7633,-122.4838
37.7643,-122.501
37.7631,-122.4856
37.7603,-122.5049
37.7603,-122.5049
37.7642,-122.4674
37.7479,-122.5009
37.7528,-122.5055
37.75,-122.4773
37.7643,-122.4674
37.7589,-122.4637
37.7444,-122.485
37.7626,-122.4999
37.7436,-122.4769
37.753,-122.5066
37.7529,-122.5057
37.7529,-122.5056
37.7439,-122.5028
37.7643,-122.4674
37.7531,-122.5055
37.7604,-122.5082
37.7641,-122.4706
37.7437,-122.4998
37.7641,-122.4707
37.7537,-122.4924
37.7623,-122.5067
37.7497,-122.4933
37.7565,-122.5084
37.7611,-122.5092
37.7628,-122.5007
37.7636,-122.4641
37.7642,-122.4674
37.7605,-122.5081
37.7624,-122.5062
37.764,-122.4707
37.7626,-122.4662
37.7603,-122.4692
37.7449,-122.4878
37.7642,-122.4707
37.7626,-122.4984
37.7631,-122.485
37.7647,-122.4664
37.7433,-122.4738
37.7433,-122.4738
37.7631,-122.4664
37.7568,-122.5023
37.7534,-122.4972
37.7569,-122.5079
37.7643,-122.4674
37.7458,-122.4965
37.7623,-122.5068
37.7642,-122.4673
37.7635,-122.4641
37.7609,-122.5093
37.7568,-122.502
37.7437,-122.4641
37.7446,-122.4802
37.7643,-122.501
37.7633,-122.4803
37.7636,-122.4641
37.7615,-122.5092
37.7623,-122.5064
37.7531,-122.5053
37.7514,-122.5005
37.7538,-122.4887
37.7633,-122.4812
37.7641,-122.4707
37.7634,-122.4812
37.7622,-122.5068
37.7604,-122.4665
37.7641,-122.4707
37.7503,-122.4914
37.7549,-122.4645
37.7636,-122.4641
37.7636,-122.4641
37.753,-122.5053
37.7636,-122.4641
37.7566,-122.5088
37.7606,-122.5039
37.7642,-122.4674
37.7599,-122.508
37.7644,-122.4662
37.7608,-122.505
37.7639,-122.4707
37.7532,-122.4981
37.7623,-122.4661
37.7612,-122.4901
37.764,-122.4707
37.7608,-122.4921
37.7624,-122.4693
37.757,-122.5023
37.7636,-122.4757
37.7564,-122.5088
37.7531,-122.5046
37.7614,-122.4727
37.7645,-122.4967
37.7636,-122.4642
37.7637,-122.4641
37.7427,-122.4875
37.7614,-122.4921
37.7642,-122.4674
37.7605,-122.5083
37.7431,-122.4788
37.7573,-122.5093
37.7572,-122.5091
37.7603,-122.5093
37.7573,-122.5093
37.7642,-122.4674
37.7478,-122.4858
37.7473,-122.5058
37.7436,-122.4647
37.7636,-122.4641
37.7606,-122.5042
37.7475,-122.5012
37.7606,-122.5042
37.7608,-122.505
37.7636,-122.4641
37.7624,-122.507
37.7605,-122.5042
37.7643,-122.4674
37.7643,-122.4674
37.7635,-122.4641
37.7635,-122.4835
37.7642,-122.4674
37.7635,-122.4835
37.7563,-122.4746
37.7529,-122.5057
37.7642,-122.4674
37.7622,-122.5068
37.7622,-122.5067
37.7611,-122.4943
37.7632,-122.4855
37.7636,-122.4642
37.7638,-122.5093
37.7641,-122.4674
37.7535,-122.4977
37.7615,-122.4727
37.7568,-122.5023
37.7529,-122.5057
37.7636,-122.4785
37.7424,-122.4902
37.7528,-122.5055
37.7636,-122.4777
37.7636,-122.4641
37.762,-122.4782
37.7636,-122.501
37.762,-122.4782
37.7641,-122.5051
37.7641,-122.5051
37.7636,-122.4642
37.7639,-122.4691
37.7632,-122.4839
37.7634,-122.4789
37.7627,-122.4985
37.7642,-122.4673
37.7641,-122.4674
37.7642,-122.4707
37.7626,-122.5007
37.7425,-122.4902
37.7643,-122.5015
37.7641,-122.5053
37.7635,-122.4641
37.7636,-122.4642
37.7642,-122.4674
37.7605,-122.5056
37.7529,-122.5083
37.7605,-122.5056
37.7641,-122.4674
37.7429,-122.4831
37.7639,-122.4707
37.7641,-122.4674
37.7634,-122.4641
37.7604,-122.4662
37.7641,-122.4707
37.7568,-122.5026
37.7639,-122.4707
37.7641,-122.4674
37.7642,-122.4664
37.7531,-122.4711
37.7643,-122.5008
37.7643,-122.501
37.7569,-122.5023
37.759,-122.4639
37.7641,-122.4674
37.7641,-122.4674
37.7641,-122.4674
37.7639,-122.4707
37.7639,-122.4707
37.7568,-122.5023
37.7639,-122.4707
37.7606,-122.504
37.7641,-122.4707
37.7529,-122.5051
37.7641,-122.4674
37.7629,-122.4901
37.7634,-122.4641
37.7639,-122.4707
37.7634,-122.4641
37.7634,-122.4641
37.7634,-122.4641
37.7634,-122.4641
37.7641,-122.4707
37.7634,-122.4641
37.7639,-122.4707
37.7641,-122.4674
37.7641,-122.4674
37.7641,-122.4674
37.7639,-122.4707
37.7635,-122.4642
37.7634,-122.4641
37.7645,-122.4956
37.7634,-122.4641
37.7634,-122.4641
37.7622,-122.5062
37.764,-122.4706
37.7635,-122.484
37.7633,-122.4815
37.7634,-122.4833
37.7636,-122.4777
37.7636,-122.4641
37.7636,-122.4776
37.7625,-122.4826
37.7531,-122.5051
37.7634,-122.4641
37.7634,-122.4641
37.7641,-122.4674
37.7549,-122.4638
37.7606,-122.5037
37.7639,-122.4707
37.7636,-122.4642
37.7641,-122.4674
37.7636,-122.4641
37.7639,-122.4707
37.7642,-122.4707
37.7639,-122.4707
37.7634,-122.4641
37.7641,-122.4674
37.7634,-122.4641
37.7634,-122.4641
37.7634,-122.4641
37.7641,-122.4674
37.7602,-122.5059
37.7532,-122.5054
37.7532,-122.5054
37.7602,-122.5058
37.7642,-122.4673
37.7634,-122.4641
37.7639,-122.4707
37.7635,-122.4641
37.7634,-122.4641
37.7641,-122.4674
37.7626,-122.4974
37.7635,-122.4641
37.7639,-122.4707
37.7635,-122.48
37.7631,-122.4682
37.7639,-122.4707
37.7641,-122.4674
37.764,-122.4707
37.7634,-122.4641
37.764,-122.4707
37.7639,-122.4707
37.7605,-122.4645
37.7633,-122.4663
37.7625,-122.4663
37.7639,-122.4707
37.7634,-122.4641
37.7602,-122.5089
37.76,-122.508
37.7575,-122.4858
37.7639,-122.4707
37.7623,-122.4664
37.7635,-122.4819
37.7585,-122.4855
37.7604,-122.4664
37.7641,-122.4674
37.7555,-122.4896
37.7588,-122.4637
37.7603,-122.4652
37.7589,-122.464
37.7643,-122.4674
37.7647,-122.4665
37.7635,-122.4641
37.7639,-122.4707
37.7604,-122.4662
37.7641,-122.4674
37.7639,-122.4707
37.7568,-122.5091
37.7639,-122.4707
37.7641,-122.4674
37.7642,-122.4706
37.7603,-122.509
37.7642,-122.4707
37.764,-122.4707
37.7638,-122.47
37.7647,-122.4837
37.7526,-122.509
37.7642,-122.4675
37.7634,-122.4641
37.7639,-122.4707
37.7637,-122.477
37.7647,-122.4762
37.7641,-122.4674
37.7642,-122.4674
37.7641,-122.4674
37.7623,-122.5084
37.7436,-122.4651
37.7639,-122.4707
37.7534,-122.4974
37.7601,-122.4735
37.7589,-122.4995
37.7605,-122.5044
37.7586,-122.5081
37.7641,-122.4707
37.7492,-122.5081
37.7531,-122.5046
37.7643,-122.4674
37.7635,-122.478
37.7447,-122.4779
37.7431,-122.4793
37.753,-122.5084
37.7447,-122.4779
37.749,-122.5078
37.7622,-122.4995
37.7635,-122.4641
37.7528,-122.5055
37.7632,-122.4855
37.764,-122.4783
37.7622,-122.5063
37.7631,-122.4852
37.7626,-122.5071
37.7604,-122.5089
37.7636,-122.4777
37.7641,-122.4707
37.7625,-122.4664
37.7487,-122.4773
37.7635,-122.4641
37.7643,-122.4674
37.7525,-122.4754
37.7642,-122.4674
37.7531,-122.5048
37.7636,-122.4665
37.7633,-122.4838
37.7633,-122.4838
37.7425,-122.4902
37.7635,-122.4641
37.7642,-122.4674
37.7635,-122.4806
37.7528,-122.5089
37.7528,-122.5089
37.7612,-122.4892
37.7643,-122.5015
37.7605,-122.4642
37.7612,-122.4893
37.7426,-122.4872
37.7624,-122.4662
37.7612,-122.4896
37.7645,-122.4956
37.7599,-122.509
37.7642,-122.4674
37.7609,-122.505
37.7475,-122.5011
37.7636,-122.4641
37.7558,-122.4853
37.7531,-122.5046
37.757,-122.5024
37.7642,-122.4674
37.7642,-122.5085
37.7637,-122.5092
37.7636,-122.4641
37.7529,-122.5059
37.7604,-122.5093
37.764,-122.4707
37.7604,-122.5053
37.7641,-122.4707
37.7502,-122.4772
37.7636,-122.4641
37.7436,-122.4646
37.7604,-122.5053
37.7634,-122.4795
37.761,-122.4922
37.763,-122.4856
37.7438,-122.4995
37.761,-122.4896
37.7642,-122.4674
37.7532,-122.5054
37.7429,-122.4832
37.7568,-122.5023
37.7429,-122.4831
37.7638,-122.5093
37.743,-122.4832
37.7642,-122.4674
37.7426,-122.4872
37.7635,-122.4641
37.7635,-122.4641
37.743,-122.4796
37.7636,-122.4642
37.7436,-122.4646
37.7642,-122.4674
37.7642,-122.4674
37.7642,-122.4838
37.7643,-122.4674
37.7642,-122.4837
37.7527,-122.467
37.7631,-122.4856
37.7425,-122.4902
37.7565,-122.5085
37.7432,-122.4738
37.7565,-122.5085
37.7424,-122.4903
37.7626,-122.5005
37.7607,-122.5039
37.7635,-122.4835
37.7565,-122.5092
37.7575,-122.467
37.7604,-122.4635
37.7568,-122.4638
37.7603,-122.505
37.7623,-122.507
37.7643,-122.4674
37.7623,-122.5092
37.7608,-122.5039
37.7643,-122.4674
37.7641,-122.4707
37.7636,-122.4641
37.7637,-122.5009
37.7642,-122.4674
37.7626,-122.4961
37.7638,-122.4783
37.7623,-122.5073
37.7626,-122.4965
37.7637,-122.4792
37.7605,-122.5044
37.7641,-122.4674
37.7639,-122.4707
37.7623,-122.5081
37.7527,-122.5083
37.7624,-122.5017
37.7641,-122.4674
37.7643,-122.4674
37.763,-122.4985
37.7642,-122.4954
37.7641,-122.4674
37.7639,-122.4707
37.7641,-122.4707
37.75,-122.473
37.7633,-122.4793
37.7604,-122.5048
37.7636,-122.4641
37.7642,-122.4673
37.7562,-122.4736
37.7489,-122.473
37.7639,-122.4707
37.7558,-122.4811
37.7634,-122.4641
37.7639,-122.4707
37.7634,-122.4641
37.7641,-122.4674
37.7643,-122.4674
37.7589,-122.4649
37.7634,-122.4641
37.7641,-122.4674
37.7635,-122.4641
37.7636,-122.4643
37.7636,-122.4642
37.7641,-122.4674
37.7641,-122.4674
37.7639,-122.4707
37.7639,-122.4707
37.7641,-122.4674
37.7641,-122.4674
37.7636,-122.4641
37.7636,-122.4641
37.7584,-122.5088
37.7639,-122.4707
37.7634,-122.4641
37.7641,-122.4674
37.7636,-122.4641
37.7636,-122.4641
37.7634,-122.4641
37.7641,-122.4674
37.7641,-122.4674
37.7606,-122.5052
37.7635,-122.4641
37.7567,-122.5026
37.7462,-122.4879
37.7568,-122.5023
37.7622,-122.5093
37.7623,-122.5093
37.764,-122.4707
37.7641,-122.4707
37.7641,-122.4706
37.7464,-122.4877
37.7424,-122.4902
37.7643,-122.4674
37.7642,-122.4674
37.7427,-122.4875
37.7639,-122.4707
37.7639,-122.4707
37.7634,-122.4641
37.76,-122.5058
37.7634,-122.4641
37.7577,-122.5046
37.7641,-122.4707
37.7606,-122.504
37.7606,-122.5049
37.7605,-122.5044
37.7643,-122.4953
37.7606,-122.5043
37.7606,-122.5043
37.7606,-122.5043
37.7606,-122.5043
37.7615,-122.5027
37.7592,-122.5059
37.7605,-122.5043
37.7604,-122.5091
37.7586,-122.4951
37.7606,-122.5042
37.7642,-122.4668
37.7606,-122.5055
37.7606,-122.5044
37.7587,-122.5013
37.7641,-122.4674
37.7606,-122.5039
37.7636,-122.4641
37.7634,-122.4641
37.7639,-122.4707
37.7529,-122.5057
37.7622,-122.5062
37.7634,-122.4641
37.7636,-122.4641
37.7555,-122.5077
37.7564,-122.5088
37.7615,-122.5028
37.7641,-122.4674
37.7536,-122.4886
37.7552,-122.499
37.7539,-122.4889
37.7567,-122.5027
37.7641,-122.4674
37.7639,-122.4707
37.7641,-122.4674
37.7634,-122.4641
37.7461,-122.49
37.7604,-122.5044
37.7607,-122.5039
37.7604,-122.5044
37.7643,-122.5015
37.7639,-122.4707
37.7634,-122.4641
37.7639,-122.4707
37.7639,-122.4707
37.7639,-122.4707
37.7641,-122.4674
37.7641,-122.4674
37.7602,-122.509
37.7639,-122.4707
37.7639,-122.4707
37.7634,-122.4641
37.7636,-122.4789
37.7588,-122.4791
37.76,-122.477
37.7554,-122.4915
37.76,-122.471
37.7558,-122.4776
37.7641,-122.4707
37.756,-122.4776
37.7628,-122.476
37.7634,-122.4802
37.7597,-122.4781
37.7532,-122.5054
37.7639,-122.4707
37.7641,-122.4674
37.7634,-122.4641
37.7641,-122.4674
37.7634,-122.4641
37.7634,-122.4641
37.7641,-122.4674
37.7641,-122.4674
37.7639,-122.4707
37.7639,-122.4707
37.7568,-122.5023
37.7641,-122.4674
37.7636,-122.4786
37.7546,-122.4915
37.7569,-122.5022
37.7529,-122.505
