latitude,longitude
37.7734,-122.4443
37.7623,-122.5093
37.7692,-122.4341
37.7735,-122.4713
37.7909,-122.4393
37.7733,-122.4508
37.772,-122.4537
37.7592,-122.4367
37.7778,-122.43
37.7941,-122.4028
37.7709,-122.4771
37.7722,-122.4959
37.7614,-122.4266
37.7724,-122.4358
37.7824,-122.4719
37.7796,-122.5036
37.773,-122.509
37.7787,-122.4587
37.7591,-122.465
37.7765,-122.4081
37.7918,-122.4476
37.7413,-122.507
37.7642,-122.4707
37.7719,-122.4536
37.7419,-122.5069
37.7874,-122.42
37.7265,-122.4761
37.7774,-122.4421
37.7651,-122.5082
37.772,-122.4536
37.7636,-122.48
37.7636,-122.4776
37.7658,-122.4575
37.7643,-122.5009
37.7878,-122.4593
37.802,-122.4018
37.7742,-122.4239
37.7417,-122.5035
37.775,-122.4854
37.7593,-122.4215
37.7719,-122.4538
37.7497,-122.4933
37.7625,-122.4984
37.7621,-122.5094
37.7626,-122.5005
37.7641,-122.4706
37.7538,-122.4893
37.7587,-122.5012
37.7748,-122.4466
37.7342,-122.4919
37.776,-122.4378
37.7527,-122.5084
37.7763,-122.4263
37.7731,-122.4391
37.7693,-122.4524
37.7828,-122.467
37.7774,-122.4995
37.7765,-122.4179
37.7506,-122.4337
37.7834,-122.4311
37.7804,-122.4728
37.8002,-122.4419
37.7864,-122.4708
37.7881,-122.4321
37.7748,-122.4465
37.7919,-122.4394
37.7786,-122.4586
37.7381,-122.5068
37.7823,-122.4654
37.7703,-122.456
37.7819,-122.4828
37.7819,-122.4828
37.7699,-122.4292
37.7765,-122.4177
37.7742,-122.4906
37.7593,-122.4214
37.746,-122.4433
37.7506,-122.4337
37.7565,-122.509
37.7734,-122.4767
37.7635,-122.4835
37.7641,-122.4707
37.7592,-122.4367
37.7819,-122.4828
37.7819,-122.4828
37.7735,-122.5025
37.7533,-122.5075
37.7536,-122.4991
37.7611,-122.4325
37.7652,-122.5077
37.7589,-122.4975
37.7622,-122.5094
37.7752,-122.3975
37.7664,-122.511
37.7866,-122.4501
37.7617,-122.4791
37.7633,-122.4794
37.7527,-122.5085
37.7792,-122.5073
37.7475,-122.5017
37.7866,-122.4435
37.7728,-122.5097
37.7425,-122.4903
37.7817,-122.4929
37.7734,-122.4443
37.738,-122.5067
37.7867,-122.4501
37.7442,-122.4216
37.7844,-122.4432
37.7644,-122.4027
37.7719,-122.4338
37.738,-122.4894
37.7614,-122.4265
37.7785,-122.4387
37.77,-122.5112
37.7589,-122.4994
37.778,-122.3968
37.7734,-122.4273
37.7597,-122.4781
37.7707,-122.4485
37.7819,-122.4828
37.7752,-122.465
37.7763,-122.4263
37.7819,-122.4828
37.7794,-122.4663
37.7871,-122.4169
37.7863,-122.4715
37.7948,-122.4805
37.7773,-122.4345
37.7941,-122.4077
37.7564,-122.5088
37.7636,-122.4641
37.7698,-122.4535
37.7532,-122.5054
37.772,-122.4537
37.7614,-122.4267
37.7863,-122.472
37.7873,-122.4133
37.7762,-122.4175
37.7668,-122.4494
37.7824,-122.472
37.7736,-122.5013
37.7418,-122.5071
37.7529,-122.5084
37.7719,-122.4537
37.7531,-122.5052
37.7719,-122.4537
37.7419,-122.5069
37.7727,-122.4896
37.7758,-122.4974
37.7811,-122.4006
37.7733,-122.4713
37.785,-122.4776
37.7671,-122.4666
37.7538,-122.4827
37.7766,-122.4113
37.7642,-122.4674
37.7498,-122.4911
37.7603,-122.5049
37.7682,-122.4204
37.7694,-122.4531
37.7632,-122.4856
37.7596,-122.5081
37.7591,-122.4214
37.7751,-122.465
37.7982,-122.4188
37.7634,-122.4307
37.7957,-122.4797
37.7809,-122.4869
37.7968,-122.4794
37.776,-122.4262
37.7807,-122.4505
37.7914,-122.3989
37.7777,-122.4333
37.7651,-122.4843
37.7694,-122.4531
37.7738,-122.466
37.7758,-122.498
37.7733,-122.5101
37.7754,-122.4661
37.7896,-122.4407
37.7717,-122.5089
37.7529,-122.5057
37.7807,-122.5101
37.7697,-122.5103
37.7581,-122.4761
37.7822,-122.483
37.7326,-122.4897
37.7811,-122.4473
37.7791,-122.4369
37.7427,-122.4826
37.7603,-122.5058
37.7613,-122.426
37.7606,-122.5043
37.7629,-122.4878
37.7751,-122.4683
37.7728,-122.4478
37.7804,-122.4728
37.7879,-122.4837
37.762,-122.5095
37.7632,-122.4856
37.7632,-122.4855
37.7954,-122.4232
37.7357,-122.5062
37.7734,-122.4443
37.7811,-122.4708
37.7892,-122.4855
37.7847,-122.4711
37.7773,-122.4421
37.7872,-122.4246
37.7525,-122.4206
37.7597,-122.5094
37.7773,-122.4964
37.7626,-122.4961
37.7846,-122.4753
37.7761,-122.4103
37.7659,-122.4493
37.7507,-122.4691
37.7339,-122.4903
37.7531,-122.4905
37.7425,-122.4902
37.7823,-122.4797
37.7523,-122.476
37.7568,-122.5023
37.7742,-122.4584
37.7731,-122.4392
37.7753,-122.4581
37.7828,-122.4602
37.7729,-122.5091
37.7763,-122.4262
37.7329,-122.4342
37.7819,-122.4828
37.738,-122.5068
37.7666,-122.4666
37.7817,-122.4929
37.7831,-122.4475
37.7831,-122.5091
37.7638,-122.5051
37.773,-122.4391
37.79,-122.4235
37.7863,-122.4743
37.8003,-122.4325
37.8063,-122.4245
37.7642,-122.4707
37.7692,-122.4349
37.7868,-122.4594
37.7642,-122.4674
37.7731,-122.4391
37.7708,-122.4741
37.7729,-122.5091
37.7634,-122.483
37.768,-122.4594
37.7785,-122.4975
37.7704,-122.486
37.78,-122.5093
37.7832,-122.4581
37.768,-122.4668
37.7654,-122.4665
37.7752,-122.4583
37.7521,-122.4332
37.7807,-122.4505
37.764,-122.4783
37.7819,-122.4839
37.7733,-122.5083
37.7744,-122.39
37.7661,-122.4603
37.7529,-122.5046
37.7795,-122.4632
37.7834,-122.4474
37.7815,-122.4588
37.7711,-122.4899
37.7691,-122.47
37.7758,-122.498
37.7658,-122.4576
37.7752,-122.465
37.7827,-122.4892
37.7729,-122.4788
37.7713,-122.5105
37.7988,-122.4068
37.738,-122.5041
37.7564,-122.5088
37.7833,-122.441
37.759,-122.4649
37.7813,-122.4784
37.7613,-122.4865
37.7614,-122.4869
37.7912,-122.4454
37.7731,-122.4391
37.7707,-122.4744
37.7756,-122.438
37.77,-122.5112
37.7538,-122.4889
37.8009,-122.4487
37.767,-122.4532
37.7738,-122.5102
37.7729,-122.5091
37.7824,-122.472
37.782,-122.4828
37.7236,-122.4554
37.7635,-122.5009
37.7801,-122.4871
37.7756,-122.455
37.7791,-122.5028
37.7636,-122.4641
37.7863,-122.4669
37.7636,-122.4642
37.7868,-122.4369
37.76,-122.5095
37.7705,-122.5112
37.7639,-122.5097
37.7832,-122.4175
37.7811,-122.4473
37.7699,-122.4292
37.7812,-122.4473
37.7663,-122.4545
37.7283,-122.4764
37.7894,-122.4015
37.7626,-122.4974
37.772,-122.3902
37.782,-122.4827
37.7807,-122.4504
37.7778,-122.4387
37.7609,-122.4983
37.7824,-122.4719
37.7609,-122.4922
37.7719,-122.4537
37.7612,-122.4932
37.7824,-122.472
37.7705,-122.5114
37.7774,-122.4421
37.773,-122.5091
37.7722,-122.43
37.7641,-122.4707
37.7873,-122.4907
37.7873,-122.4907
37.7815,-122.4588
37.7655,-122.4674
37.7634,-122.4839
37.7799,-122.5105
37.7844,-122.4873
37.78,-122.5105
37.7942,-122.4218
37.7907,-122.4839
37.7362,-122.5057
37.7724,-122.4358
37.7735,-122.4636
37.772,-122.4536
37.7808,-122.4763
37.8683,-122.4977
37.7586,-122.4833
37.7625,-122.5037
37.775,-122.4672
37.7833,-122.4311
37.7661,-122.4267
37.7604,-122.5042
37.7724,-122.4486
37.7642,-122.4674
37.7582,-122.4381
37.7807,-122.5101
37.7641,-122.4707
37.7724,-122.4358
37.7825,-122.4425
37.8063,-122.4223
37.7735,-122.4788
37.7761,-122.4532
37.7804,-122.4708
37.7896,-122.4407
37.7644,-122.4643
37.7976,-122.4234
37.7804,-122.4706
37.7803,-122.4707
37.7642,-122.4637
37.7804,-122.4706
37.7786,-122.4587
37.7833,-122.46
37.7631,-122.4231
37.7874,-122.4168
37.7754,-122.4581
37.7807,-122.4506
37.7736,-122.4713
37.7695,-122.4469
37.7735,-122.4713
37.7836,-122.4345
37.7895,-122.4137
37.7719,-122.4338
37.7631,-122.485
37.7637,-122.5009
37.7869,-122.4192
37.7734,-122.4511
37.7639,-122.4662
37.7704,-122.4644
37.7537,-122.4857
37.7474,-122.4115
37.7807,-122.5097
37.7941,-122.4218
37.7642,-122.4644
37.7633,-122.4221
37.7733,-122.4712
37.7844,-122.4394
37.7641,-122.4707
37.7652,-122.4603
37.7509,-122.4692
37.7835,-122.4328
37.7753,-122.4581
37.769,-122.4222
37.7635,-122.4836
37.7658,-122.4576
37.7636,-122.4641
37.7492,-122.5074
37.7812,-122.5034
37.769,-122.4483
37.7568,-122.5023
37.7626,-122.4961
37.7519,-122.4861
37.7807,-122.4505
37.7816,-122.4588
37.7725,-122.4844
37.7734,-122.4843
37.783,-122.4322
37.7824,-122.4654
37.7742,-122.4239
37.751,-122.4121
37.7518,-122.4265
37.7882,-122.4547
37.7732,-122.4391
37.7588,-122.4283
37.7697,-122.4578
37.786,-122.4058
37.7804,-122.4728
37.7622,-122.5062
37.755,-122.4258
37.7668,-122.4289
37.7726,-122.4896
37.7735,-122.4272
37.7748,-122.4466
37.7752,-122.465
37.7735,-122.4713
37.7753,-122.4581
37.7658,-122.4576
37.7438,-122.5019
37.7731,-122.4535
37.7764,-122.4178
37.7603,-122.4189
37.7724,-122.4359
37.7719,-122.4537
37.7614,-122.4265
37.7867,-122.4534
37.7759,-122.446
37.783,-122.4613
37.7553,-122.4916
37.7849,-122.4626
37.778,-122.4451
37.7868,-122.4534
37.7555,-122.5077
37.7754,-122.4581
37.7644,-122.5106
37.7469,-122.399
37.7825,-122.4655
37.7735,-122.4272
37.7614,-122.4865
37.8005,-122.4108
37.8055,-122.4302
37.7619,-122.4469
37.7856,-122.4799
37.7639,-122.5095
37.7792,-122.437
37.7778,-122.4334
37.7735,-122.466
37.7748,-122.4466
37.7419,-122.5043
37.7636,-122.4641
37.7609,-122.505
37.7817,-122.4929
37.7606,-122.5044
37.7418,-122.5043
37.7568,-122.5023
37.7744,-122.4507
37.7762,-122.4532
37.7475,-122.5015
37.7641,-122.4707
37.8048,-122.4033
37.7574,-122.4442
37.7636,-122.5084
37.7739,-122.4224
37.7891,-122.4853
37.7815,-122.4588
37.7535,-122.4928
37.7857,-122.4604
37.7551,-122.4211
37.7652,-122.4984
37.7779,-122.423
37.7871,-122.4133
37.7753,-122.4582
37.7529,-122.5083
37.7897,-122.4408
37.7729,-122.5091
37.7825,-122.4797
37.766,-122.4493
37.7604,-122.5082
37.7743,-122.51
37.7805,-122.4186
37.7699,-122.4536
37.7589,-122.4126
37.7909,-122.4393
37.7836,-122.4901
37.7875,-122.4135
37.7816,-122.4588
37.7641,-122.4706
37.7738,-122.466
37.7757,-122.4963
37.7872,-122.4909
37.7872,-122.4909
37.742,-122.5046
37.7776,-122.4332
37.7817,-122.4929
37.7758,-122.4984
37.7641,-122.4707
37.7819,-122.4828
37.7804,-122.4729
37.7748,-122.4854
37.7797,-122.4874
37.772,-122.4596
37.775,-122.4854
37.7986,-122.4325
37.7656,-122.5047
37.7784,-122.4846
37.764,-122.4661
37.7856,-122.4852
37.7771,-122.4296
37.7852,-122.4632
37.7682,-122.4203
37.7831,-122.4603
37.782,-122.4828
37.7353,-122.5053
37.7638,-122.5093
37.7643,-122.4674
37.7896,-122.4407
37.7611,-122.4325
37.7491,-122.5087
37.773,-122.4392
37.785,-122.4776
37.7653,-122.4621
37.7719,-122.4538
37.7563,-122.4746
37.7805,-122.432
37.7825,-122.4101
37.7606,-122.5043
37.7725,-122.4359
37.7657,-122.4665
37.7592,-122.4215
37.7404,-122.4665
37.7644,-122.453
37.7642,-122.4655
37.7704,-122.4691
37.742,-122.419
37.785,-122.4776
37.7631,-122.5104
37.7819,-122.4828
37.7641,-122.4707
37.7416,-122.5071
37.7506,-122.444
37.7632,-122.4853
37.7696,-122.452
37.786,-122.4591
37.7505,-122.4338
37.7772,-122.4297
37.7758,-122.4975
37.773,-122.4852
37.757,-122.5024
37.7942,-122.4825
37.794,-122.4219
37.7716,-122.5089
37.7842,-122.4839
37.7819,-122.4828
37.7772,-122.4642
37.7705,-122.4773
37.7633,-122.4839
37.7354,-122.4925
37.7866,-122.45
37.7771,-122.4598
37.7719,-122.4337
37.7866,-122.45
37.7732,-122.4843
37.7425,-122.4902
37.7773,-122.4296
37.7863,-122.4051
37.7662,-122.4266
37.7692,-122.427
37.7756,-122.4993
37.7765,-122.4083
37.7425,-122.49
37.7858,-122.4014
37.7462,-122.49
37.7463,-122.49
37.7419,-122.5048
37.7473,-122.4112
37.7654,-122.4769
37.7532,-122.4981
37.7354,-122.5073
37.7642,-122.4707
37.7898,-122.4854
37.7831,-122.4475
37.7746,-122.4714
37.7737,-122.4643
37.7718,-122.4666
37.7221,-122.4532
37.7592,-122.4214
37.7812,-122.4473
37.8564,-122.4787
37.772,-122.4538
37.7843,-122.4862
37.7763,-122.4263
37.7324,-122.4814
37.7992,-122.4341
37.7774,-122.4421
37.7833,-122.4142
37.7525,-122.4437
37.738,-122.5068
37.7758,-122.4472
37.772,-122.4538
37.7731,-122.4391
37.7779,-122.4229
37.7529,-122.505
37.7516,-122.5043
37.7604,-122.5089
37.7867,-122.45
37.7458,-122.4965
37.7735,-122.4272
37.7637,-122.4155
37.7986,-122.4222
37.7748,-122.4466
37.7965,-122.4287
37.7752,-122.5101
37.7815,-122.4588
37.7773,-122.4421
37.7604,-122.5095
37.7761,-122.4262
37.7983,-122.4474
37.7649,-122.4202
37.7806,-122.4504
37.7606,-122.4661
37.7727,-122.4897
37.7647,-122.4945
37.7746,-122.5102
37.7715,-122.509
37.7941,-122.4743
37.7727,-122.4897
37.776,-122.4377
37.7818,-122.4677
37.7752,-122.465
37.7795,-122.4631
37.7419,-122.5069
37.7771,-122.4877
37.75,-122.4913
37.7758,-122.4983
37.7633,-122.422
37.7731,-122.4391
37.7765,-122.476
37.7731,-122.4392
37.7733,-122.4789
37.742,-122.5046
37.7735,-122.4443
37.7438,-122.4995
37.7622,-122.4996
37.7774,-122.442
37.7509,-122.4275
37.7605,-122.4109
37.7724,-122.4486
37.7569,-122.4212
37.7748,-122.4468
37.7798,-122.474
37.7779,-122.4334
37.7873,-122.4906
37.7756,-122.4607
37.7774,-122.4421
37.7605,-122.4237
37.7704,-122.4826
37.7724,-122.4359
37.7626,-122.4985
37.7735,-122.4658
37.7429,-122.4831
37.7651,-122.4815
37.7636,-122.4776
37.7625,-122.4825
37.7891,-122.4406
37.7637,-122.4641
37.7633,-122.4662
37.7787,-122.4319
37.7552,-122.421
37.7611,-122.49
37.7791,-122.4368
37.7661,-122.4298
37.7876,-122.4846
37.7701,-122.5113
37.7864,-122.4531
37.7653,-122.4459
37.7762,-122.4498
37.7734,-122.4272
37.7791,-122.4369
37.7735,-122.4271
37.763,-122.4266
37.7456,-122.5082
37.7623,-122.507
37.7729,-122.509
37.7419,-122.448
37.7708,-122.4479
37.7752,-122.4583
37.7795,-122.4631
37.782,-122.4828
37.7827,-122.4455
37.78,-122.4943
37.7731,-122.4391
37.7739,-122.4966
37.7653,-122.4663
37.7755,-122.4588
37.7805,-122.4805
37.7805,-122.4804
37.7494,-122.5074
37.7803,-122.4728
37.7702,-122.5113
37.7777,-122.4332
37.7702,-122.5113
37.7493,-122.5074
37.775,-122.465
37.7818,-122.451
37.7804,-122.4817
37.7725,-122.4474
37.7762,-122.4671
37.7819,-122.4827
37.7735,-122.4272
37.7867,-122.4667
37.7744,-122.4377
37.763,-122.4267
37.7898,-122.4236
37.7637,-122.4641
37.7588,-122.4463
37.7701,-122.4465
37.7749,-122.4564
37.7725,-122.4878
37.7636,-122.4777
37.7529,-122.5046
37.7819,-122.4828
37.7696,-122.4833
37.7521,-122.4806
37.7758,-122.4979
37.7752,-122.465
37.7744,-122.4095
37.7896,-122.4406
37.7686,-122.4988
37.7417,-122.5073
37.7704,-122.4518
37.7757,-122.4979
37.8548,-122.479
37.7728,-122.4482
37.7724,-122.4359
37.7642,-122.5097
37.7872,-122.4908
37.7654,-122.5108
37.7807,-122.5101
37.7456,-122.5004
37.7695,-122.4531
37.7604,-122.5054
37.7701,-122.5114
37.8014,-122.4297
37.7854,-122.4318
37.7833,-122.4592
37.7308,-122.4266
37.7703,-122.4599
37.7639,-122.4701
37.7805,-122.4664
37.7778,-122.4333
37.7874,-122.4593
37.7419,-122.4938
37.7427,-122.4874
37.757,-122.5023
37.7656,-122.45
37.772,-122.4537
37.7628,-122.5009
37.7566,-122.5074
37.7728,-122.4326
37.7813,-122.5022
37.7127,-122.4692
37.7895,-122.3931
37.7752,-122.465
37.7774,-122.4421
37.7859,-122.4106
37.8001,-122.4414
37.7742,-122.4961
37.7568,-122.421
37.7819,-122.4828
37.763,-122.4846
37.7813,-122.4773
37.7774,-122.442
37.7427,-122.4876
37.7819,-122.4827
37.784,-122.4543
37.7419,-122.4299
37.7854,-122.4319
37.7773,-122.4421
37.7798,-122.4878
37.7142,-122.4695
37.7612,-122.4281
37.7633,-122.4783
37.7877,-122.4507
37.7863,-122.4242
37.766,-122.4493
37.7659,-122.4493
37.7804,-122.4728
37.7643,-122.4674
37.7511,-122.4207
37.7642,-122.4674
37.7642,-122.4674
37.7419,-122.5003
37.7808,-122.4761
37.7511,-122.4207
37.7687,-122.5111
37.7645,-122.501
37.7724,-122.5099
37.7851,-122.4776
37.7882,-122.3958
37.7819,-122.4827
37.7873,-122.4135
37.7739,-122.4325
37.7964,-122.4169
37.7777,-122.4333
37.7631,-122.4265
37.7815,-122.4588
37.7458,-122.4958
37.7458,-122.4958
37.7613,-122.4307
37.7865,-122.4941
37.7725,-122.4642
37.7964,-122.4168
37.7982,-122.4119
37.7819,-122.4828
37.7703,-122.4939
37.7412,-122.4661
37.7517,-122.4056
37.7819,-122.4828
37.7808,-122.4761
37.7815,-122.4588
37.7558,-122.4051
37.7777,-122.4333
37.7809,-122.4563
37.7641,-122.4674
37.7683,-122.4896
37.7719,-122.4537
37.7727,-122.4654
37.7811,-122.4473
37.7715,-122.4765
37.7701,-122.483
37.7742,-122.4239
37.7659,-122.4493
37.7637,-122.5062
37.7659,-122.4493
37.782,-122.4828
37.7609,-122.4974
37.7645,-122.4891
37.746,-122.4955
37.7538,-122.4884
37.7735,-122.4443
37.7753,-122.4581
37.7795,-122.4632
37.7817,-122.4929
37.7844,-122.4395
37.7818,-122.4878
37.7799,-122.462
37.765,-122.3991
37.7382,-122.4946
37.748,-122.4878
37.7636,-122.4641
37.7824,-122.4719
37.7958,-122.4303
37.7748,-122.4791
37.7866,-122.4534
37.7643,-122.4674
37.7735,-122.468
37.7205,-122.4477
37.801,-122.4432
37.7391,-122.4679
37.7721,-122.4961
37.7802,-122.4794
37.8041,-122.4472
37.7682,-122.4196
37.783,-122.4632
37.781,-122.4563
37.7786,-122.4587
37.7505,-122.4337
37.7461,-122.4958
37.7642,-122.4674
37.7808,-122.5119
37.7567,-122.5088
37.7419,-122.5047
37.7702,-122.5113
37.7721,-122.4602
37.7604,-122.4662
37.7876,-122.4168
37.7748,-122.4791
37.7748,-122.4791
37.773,-122.5091
37.7737,-122.4987
37.7804,-122.4706
37.7895,-122.4407
37.7851,-122.4777
37.7787,-122.4586
37.7719,-122.4537
37.7823,-122.4654
37.7681,-122.4242
37.7682,-122.4205
37.7823,-122.4769
37.7981,-122.443
37.7417,-122.5055
37.7671,-122.3909
37.7497,-122.4924
37.7641,-122.4675
37.7843,-122.4085
37.763,-122.4815
37.7792,-122.4591
37.7834,-122.4312
37.8007,-122.437
37.764,-122.4707
37.7604,-122.5095
37.7389,-122.4158
37.7633,-122.422
37.7418,-122.5069
37.7773,-122.5016
37.7791,-122.4965
37.764,-122.4706
37.7699,-122.4479
37.7992,-122.434
37.7311,-122.4888
37.7437,-122.5071
37.7431,-122.4774
37.7637,-122.4641
37.7812,-122.4473
37.7632,-122.4662
37.7729,-122.4798
37.7431,-122.4982
37.7636,-122.484
37.766,-122.4266
37.7636,-122.4777
37.7636,-122.4789
37.7532,-122.498
37.7517,-122.4902
37.7614,-122.4266
37.7417,-122.5054
37.7897,-122.3949
37.7802,-122.48
37.7632,-122.5093
37.7884,-122.432
37.7759,-122.4961
37.7662,-122.4311
37.7808,-122.4762
37.7637,-122.4641
37.7719,-122.4338
37.7916,-122.4205
37.7903,-122.4851
37.766,-122.4494
37.766,-122.4493
37.7633,-122.4816
37.7758,-122.4387
37.7659,-122.4493
37.7704,-122.4444
37.7719,-122.4338
37.777,-122.4712
37.7539,-122.4824
37.7659,-122.4493
37.7751,-122.465
37.7542,-122.4813
37.7757,-122.4594
37.7807,-122.4505
37.7741,-122.4528
37.7606,-122.5039
37.7763,-122.4531
37.7589,-122.4126
37.7637,-122.4156
37.7664,-122.4311
37.7794,-122.4663
37.7847,-122.4654
37.7731,-122.4391
37.7646,-122.4037
37.7511,-122.5043
37.7795,-122.4632
37.7744,-122.4583
37.7767,-122.4738
37.7447,-122.4779
37.7733,-122.4391
37.7784,-122.4587
37.7428,-122.4855
37.7646,-122.4524
37.7851,-122.4776
37.7724,-122.4359
37.7819,-122.4828
37.7906,-122.4325
37.806,-122.4179
37.771,-122.4108
37.7669,-122.4759
37.7641,-122.4707
37.7433,-122.4738
37.7423,-122.4903
37.7425,-122.4901
37.7867,-122.3921
37.7874,-122.4168
37.7642,-122.4674
37.7646,-122.4943
37.7499,-122.4933
37.7634,-122.4837
37.7498,-122.4932
37.8026,-122.4361
37.7786,-122.4436
37.7371,-122.4142
37.7866,-122.4501
37.7583,-122.4261
37.7611,-122.4324
37.7741,-122.4239
37.7428,-122.4876
37.7792,-122.437
37.7641,-122.507
37.7734,-122.4442
37.7798,-122.509
37.7707,-122.4898
37.7811,-122.5043
37.7423,-122.4875
37.7736,-122.4444
37.7923,-122.4623
37.7894,-122.4474
37.7604,-122.5082
37.7652,-122.4771
37.7652,-122.4772
37.7692,-122.4858
37.7606,-122.504
37.7532,-122.4981
37.7534,-122.4977
37.7315,-122.4468
37.7635,-122.4641
37.7624,-122.4824
37.7726,-122.4476
37.7774,-122.4419
37.7704,-122.4438
37.7738,-122.466
37.759,-122.4635
37.7851,-122.4776
37.7767,-122.4173
37.7274,-122.4762
37.7819,-122.4827
37.7438,-122.5027
37.8019,-122.4585
37.7819,-122.4839
37.764,-122.4783
37.7812,-122.4551
37.7665,-122.422
37.743,-122.4832
37.7725,-122.4853
37.7731,-122.4444
37.7723,-122.436
37.7687,-122.4992
37.7415,-122.507
37.7419,-122.4983
37.7382,-122.4982
37.772,-122.4536
37.7754,-122.4584
37.7721,-122.4255
37.7693,-122.427
37.7523,-122.5001
37.7786,-122.4436
37.7896,-122.4407
37.7856,-122.4607
37.7647,-122.4762
37.7644,-122.4782
37.7723,-122.436
37.7698,-122.4674
37.7909,-122.484
37.7497,-122.4933
37.7752,-122.3975
37.772,-122.4537
37.7817,-122.4928
37.7734,-122.4713
37.7813,-122.4773
37.7754,-122.4164
37.8052,-122.4483
37.7654,-122.4664
37.7663,-122.4311
37.7592,-122.4101
37.7773,-122.4636
37.7636,-122.4641
37.7605,-122.5082
37.7709,-122.4771
37.7719,-122.4338
37.783,-122.4625
37.7851,-122.4776
37.781,-122.4708
37.7507,-122.444
37.7814,-122.4532
37.7759,-122.4377
37.8042,-122.4547
37.7799,-122.5114
37.7818,-122.4859
37.7936,-122.4122
37.7751,-122.4684
37.7875,-122.4852
37.7523,-122.4761
37.7861,-122.4907
37.7572,-122.5091
37.78,-122.5093
37.7829,-122.4635
37.7735,-122.4272
37.7592,-122.5079
37.7777,-122.4333
37.751,-122.412
37.7751,-122.465
37.7836,-122.4345
37.7727,-122.481
37.7916,-122.4343
37.7819,-122.4828
37.7693,-122.4269
37.756,-122.4776
37.7859,-122.4842
37.7773,-122.4421
37.7899,-122.4854
37.7639,-122.5098
37.782,-122.4828
37.7907,-122.4326
37.7729,-122.5091
37.7606,-122.4148
37.7823,-122.472
37.7829,-122.4632
37.7896,-122.4407
37.7614,-122.4266
37.7977,-122.4234
37.7995,-122.4384
37.7841,-122.4079
37.7567,-122.4211
37.7831,-122.4603
37.7693,-122.4959
37.776,-122.4377
37.7751,-122.465
37.781,-122.4709
37.7661,-122.4267
37.778,-122.423
37.7444,-122.481
37.7818,-122.4676
37.7751,-122.465
37.7505,-122.4337
37.775,-122.4741
37.7751,-122.465
37.7706,-122.4434
37.8004,-122.4101
37.761,-122.4328
37.7964,-122.4169
37.7424,-122.4229
37.7208,-122.4794
37.7419,-122.5069
37.7751,-122.465
37.7419,-122.5069
37.7729,-122.4852
37.7763,-122.4822
37.7732,-122.51
37.7731,-122.4568
37.7858,-122.4854
37.7642,-122.4674
37.7734,-122.5098
37.7977,-122.4235
37.7758,-122.4955
37.7762,-122.4263
37.769,-122.4852
37.7452,-122.4513
37.8057,-122.4352
37.7841,-122.4821
37.7817,-122.4929
37.8077,-122.477
37.7717,-122.4925
37.7107,-122.4472
37.7885,-122.4354
37.7817,-122.4929
37.7735,-122.4273
37.782,-122.4859
37.7932,-122.4829
37.7653,-122.5106
37.7831,-122.4475
